,method,finetune,dataset,alpha,n_epochs,lr,beta,regular_weight,K,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_loss,sys_avg/total_model_size,sys_avg/total_upload_bytes,sys_avg/local_convergence_round,sys_avg/global_convergence_time_minutes,sys_avg/fl_end_time_minutes,sys_avg/total_flops,sys_avg/global_convergence_round,sys_avg/total_download_bytes,sys_avg/local_convergence_time_minutes
178,pfedme,0,cifar--alpha5.0,5.0,1,0.05,,0.1,3.0,0.5520182291666667,0.453125,0.07512803628251062,1.2599550527210035,1.039948284626007,0.17010165857013262,0.54990234375,0.5458333333333333,0.4895833333333333,0.05482621296854473,1.239294767876466,1.1191233396530151,0.12820315737309995,0.551906779661017,1.2601594246039955,0.5476973684210527,1.2358168285144002,2.04M,1.82M,11.0990099009901,83.67827652244225,83.68058824273929,2.81T,780.0,1.82M,1.2921565306930691
179,pfedme,1,cifar--alpha5.0,5.0,1,0.5,,0.1,3.0,0.0974609375,0.052083333333333336,0.03944426081320653,2.3029685904582338,2.2954342365264893,0.006235711256737834,0.10182291666666668,0.09869791666666666,0.0625,0.03814815297653129,2.304552288850149,2.3004181385040283,0.005628238432254432,0.09713983050847458,2.3030105307950812,0.09786184210526316,2.304307034141139,2.04M,527.11K,11.0990099009901,20.65402584488449,20.657301131353133,826.75G,220.0,526.31K,1.2199111292079206
180,pfedme,1,cifar--alpha5.0,5.0,1,0.5,,0.05,3.0,0.0974609375,0.052083333333333336,0.03944426081320653,2.302956717212995,2.295539140701294,0.006336459332192767,0.10182291666666668,0.09869791666666666,0.0625,0.03814815297653129,2.304279669125875,2.2998565435409546,0.005936628568140204,0.09713983050847458,2.3029920683068745,0.09786184210526316,2.3039869038682235,2.04M,527.11K,11.0990099009901,19.772595552310232,19.77533987838284,826.75G,220.0,526.31K,1.1630164391089108
181,pfedme,0,cifar--alpha5.0,5.0,1,0.05,,0.05,3.0,0.4958658854166667,0.40625,0.07164262442258292,1.3974462151527405,1.221272309621175,0.15073128342751196,0.49697265625,0.4953125,0.421875,0.05641252562042405,1.3975839555263518,1.2558464407920835,0.1217401901586671,0.4960805084745763,1.3980297339164605,0.4962993421052632,1.39339805590479,2.04M,1.82M,11.0990099009901,69.67446548168316,69.67671742838283,2.81T,780.0,1.82M,1.134970942409241
182,pfedme,0,cifar--alpha5.0,5.0,3,0.1,,0.5,1.0,0.7137868003822867,0.6470588235294118,0.05199517584435328,0.8694229684831015,0.6851971289059063,0.15491324583611443,0.7185768979223294,0.7152457300447741,0.64,0.052734059643658536,0.8492378448754824,0.6994614495950586,0.1193711151940026,0.7132787916928887,0.868603350634495,0.716301703163017,0.8463298810949581,2.04M,1.8M,11.0990099009901,68.51601555198019,68.5186339792079,2.64T,770.0,1.8M,1.082574050990099
183,pfedme,1,cifar--alpha5.0,5.0,1,0.005,,0.5,3.0,0.4333984375,0.34375,0.06814111361539445,1.6504145244757336,1.5172763466835022,0.10670734201704024,0.4320963541666666,0.4236979166666666,0.375,0.0483919756946536,1.669181107481321,1.5806044936180117,0.08519912263118035,0.4346398305084746,1.648615932868699,0.42269736842105265,1.667908993206526,2.04M,2.33M,11.0990099009901,0.0,113.9571564217822,3.66T,0.0,2.33M,1.386055888943895
184,pfedme,0,cifar--alpha5.0,5.0,3,0.1,,0.2,1.0,0.6863094977447945,0.6116504854368932,0.054441906147344905,0.9058416123271044,0.7219820094108581,0.14029134720063963,0.694018848144658,0.6915100389346361,0.6261682242990654,0.040711217094832365,0.8927946314127414,0.7513639167243359,0.11280273086490872,0.6858401510383889,0.905345753281652,0.6929440389294403,0.8900539783665734,2.04M,2.33M,11.0990099009901,0.0,92.27305503151815,3.42T,0.0,2.33M,1.1522989075907593
185,pfedme,1,cifar--alpha5.0,5.0,1,0.005,,0.2,3.0,0.37337239583333337,0.28125,0.06223682519821395,1.8997978185613948,1.8104581832885744,0.06472246754868176,0.3734700520833333,0.37578125,0.296875,0.0658658567803511,1.9218317995468777,1.8330978155136108,0.06272424881671444,0.37478813559322033,1.8984825869738045,0.37582236842105265,1.9206414881505465,2.04M,2.33M,11.0990099009901,0.0,111.792995439934,3.66T,0.0,2.33M,1.4530996909240923
186,pfedme,1,cifar--alpha5.0,5.0,1,0.005,,0.1,3.0,0.310546875,0.21875,0.06253457702397697,2.0790590604146324,2.033870577812195,0.03688380608345299,0.3099934895833333,0.30520833333333336,0.23958333333333337,0.06795627679291705,2.093291327357292,2.0372531414031982,0.041543483183886454,0.3117584745762712,2.0783294338290976,0.3059210526315789,2.0924398428515385,2.04M,2.33M,11.0990099009901,0.0,114.59697362079208,3.66T,0.0,2.33M,1.3567582839933996
187,pfedme,1,cifar--alpha5.0,5.0,1,0.005,,0.05,3.0,0.2158203125,0.140625,0.05491547071035487,2.2075580214460695,2.17430579662323,0.02732825359777632,0.22112630208333336,0.2078125,0.15625,0.052028617092209725,2.215883896748225,2.17911148071289,0.03137930659089549,0.21684322033898304,2.2072256047846905,0.2080592105263158,2.2150786111229346,2.04M,2.33M,11.0990099009901,0.0,88.76315623366335,3.66T,0.0,2.33M,1.1790197678217822
188,pfedme,1,cifar--alpha5.0,5.0,1,0.05,,0.5,3.0,0.6832356770833334,0.59375,0.0677912199868881,0.9410044560208916,0.664387971162796,0.21147640377251492,0.6758138020833334,0.6934895833333333,0.640625,0.04463012901391403,0.9031783600648244,0.6791653633117676,0.16119668569414092,0.6853813559322034,0.9339118230140816,0.6953125,0.9012288364924884,2.04M,2.22M,11.0990099009901,83.08824830544555,83.0906969348185,3.48T,950.0,2.22M,1.1395633932343234
189,pfedme,1,cifar--alpha5.0,5.0,1,0.05,,0.2,3.0,0.5970377604166666,0.5,0.0747919021361885,1.1566311618002751,0.9024428725242616,0.19969130665058868,0.5976236979166667,0.6182291666666667,0.5625,0.05394083532239538,1.103776146719853,0.9480927884578704,0.17605343087121342,0.598093220338983,1.1560464506432162,0.6196546052631579,1.100727158941721,2.04M,1.66M,11.0990099009901,66.91541644224424,66.9172742640264,2.6T,710.0,1.66M,1.1606497907590758
190,pfedme,1,cifar--alpha5.0,5.0,1,0.05,,0.1,3.0,0.5667643229166667,0.46875,0.082741472986216,1.2352242659777404,1.042716562747955,0.1787852894221066,0.56318359375,0.56015625,0.5,0.05888469433191022,1.1998177396754424,1.041893050074577,0.14031199107439374,0.5673728813559322,1.2338416073281886,0.5620888157894737,1.1973143086621636,2.04M,2.01M,11.0990099009901,81.57891623250826,81.58207293630363,3.15T,860.0,2.01M,1.1454510925742576
191,pfedme,1,cifar--alpha5.0,5.0,1,0.05,,0.05,3.0,0.5007161458333333,0.40625,0.07528921805986259,1.3908038740977644,1.2162812948226929,0.1565290091360308,0.4989583333333334,0.509375,0.390625,0.07799207441705215,1.374709150195122,1.2500948309898376,0.1266474900925696,0.5013771186440678,1.3902773847014218,0.5111019736842105,1.3703708115376925,2.04M,1.8M,11.0990099009901,70.29035930544555,70.29341117953796,2.82T,770.0,1.8M,1.1549979925742575
192,pfedme,0,cifar--alpha5.0,5.0,3,0.1,,0.1,1.0,0.6354475260789886,0.56,0.054446977469478186,1.0379385519029198,0.8786134700621328,0.12639290210716336,0.6327587951016342,0.6283308110319232,0.59375,0.04956888113779016,1.0195083918422814,0.9211666597409196,0.09809943714978468,0.6352422907488987,1.0388792816134576,0.6306569343065693,1.0176542302407778,2.04M,2.33M,11.0990099009901,0.0,107.6660735915842,3.42T,0.0,2.33M,1.3090199250825083
193,pfedme,0,cifar--alpha5.0,5.0,3,0.1,,0.05,1.0,0.5665352021294202,0.4942528735632184,0.05907408840447684,1.2416758169011657,1.112278668158645,0.109813174447412,0.5601134214636913,0.5648799407262539,0.5060240963855421,0.054012248551787496,1.2213150899586125,1.1133291053771972,0.08627882236524805,0.5658904971680302,1.2427435561630094,0.5673965936739659,1.2197969500455834,2.04M,2.33M,11.0990099009901,0.0,107.42783025231024,3.42T,0.0,2.33M,1.3571397283828384
194,pfedme,0,cifar--alpha5.0,5.0,3,0.01,,0.5,1.0,0.5130263910642217,0.4489795918367347,0.0529319987301289,1.387071062381832,1.2644669701071347,0.10052394999947983,0.5091628341241847,0.5055729853304378,0.4479166666666667,0.052263642083188865,1.3811574368972686,1.264043412118588,0.08779591450654338,0.5130270610446822,1.3870104453337124,0.5065693430656935,1.3800323341884753,2.04M,2.33M,11.0990099009901,0.0,103.93525755627064,3.42T,0.0,2.33M,1.3935901689768972
195,pfedme,0,cifar--alpha5.0,5.0,3,0.01,,0.2,1.0,0.4414859142465282,0.38461538461538464,0.048447544636886615,1.5876210610002208,1.4708726521461242,0.08160273246881358,0.4509493376219602,0.435853689667092,0.3734939759036144,0.057311806518337054,1.59981844730836,1.487741467999477,0.08512378958602096,0.44115796098174953,1.5878690387108854,0.4364963503649635,1.5991435545204329,2.04M,2.33M,11.0990099009901,0.0,90.90802717326734,3.42T,0.0,2.33M,1.1238599826732674
196,pfedme,0,cifar--alpha5.0,5.0,3,0.01,,0.1,1.0,0.4016587799367913,0.33663366336633666,0.04854056541710312,1.7745140299165272,1.6932997113292656,0.06371814975753447,0.40293296170823856,0.391143987963761,0.3132530120481928,0.05954489008952919,1.791682346638375,1.7071360204821435,0.06974556190130347,0.4008810572687225,1.7747582643417683,0.39172749391727496,1.7913131964467737,2.04M,2.33M,11.0990099009901,0.0,89.17407812145213,3.42T,0.0,2.33M,1.2509231074257423
197,pfedme,0,cifar--alpha5.0,5.0,3,0.01,,0.05,1.0,0.3458275783642349,0.2719298245614035,0.04748916957141694,1.9806280040454425,1.9210084568370471,0.04614259142525205,0.3477534062515767,0.3223279447183137,0.25301204819277107,0.06332786423326661,1.990838303072024,1.9404170422326952,0.04918664170752142,0.34550031466331027,1.980760848184589,0.32311435523114357,1.9907339883256712,2.04M,2.33M,11.0990099009901,0.0,90.44112637986797,3.42T,0.0,2.33M,1.158303812541254
198,pfedme,1,cifar--alpha5.0,5.0,3,0.1,,0.5,1.0,0.7104741520971611,0.638095238095238,0.053391818788476056,0.8712790158470224,0.682255252903583,0.15801952942909525,0.7161545565218264,0.711560178921109,0.62,0.05593891288103243,0.8547081917858772,0.6977217805151846,0.12369839276735883,0.7101321585903083,0.8704356102163853,0.7128953771289538,0.851360726675558,2.04M,1.8M,11.0990099009901,73.52916735775578,73.53133969752474,2.68T,770.0,1.8M,1.21793924339934
199,pfedme,1,cifar--alpha5.0,5.0,3,0.1,,0.2,1.0,0.6870947342692098,0.6116504854368932,0.05357401818170969,0.9046229305425068,0.7201564482280186,0.13957375937739794,0.6928705430107525,0.6877345458755536,0.6261682242990654,0.04349839748195483,0.8922589285920758,0.7435422457900702,0.11522563091714363,0.6867212083071114,0.9041331365863956,0.689051094890511,0.8893000301943498,2.04M,2.33M,11.0990099009901,0.0,93.65612625594058,3.48T,0.0,2.33M,1.0554646021452143
200,pfedme,1,cifar--alpha5.0,5.0,3,0.1,,0.1,1.0,0.6368724588658253,0.5604395604395604,0.05306339445737236,1.0371061325072373,0.8787647874458976,0.12709981631987102,0.6328536169427783,0.6274702223126116,0.5769230769230769,0.05048164298657063,1.018523509793552,0.9179272735328003,0.10140616084245568,0.6365009439899307,1.0379392650586778,0.629683698296837,1.0166561475635445,2.04M,2.33M,11.0990099009901,0.0,116.53486894966996,3.48T,0.0,2.33M,1.416109859405941
201,pfedme,1,cifar--alpha5.0,5.0,3,0.1,,0.05,1.0,0.5646018484463602,0.48739495798319327,0.05739372650413256,1.2447144377121544,1.1142991734486,0.10965337902327564,0.5611838922426419,0.5663333613062125,0.5046728971962616,0.05239736741375359,1.225061504910137,1.114057140350342,0.08737752261511778,0.5637507866582756,1.245858099077617,0.5688564476885645,1.2235877286488703,2.04M,2.33M,11.0990099009901,0.0,112.38016400726072,3.48T,0.0,2.33M,1.4468733
202,pfedme,1,cifar--alpha5.0,5.0,3,0.01,,0.5,1.0,0.5106302094168077,0.44086021505376344,0.0509489872286785,1.3878010183870395,1.2708764422324397,0.0995389702415653,0.5088186085244996,0.5007396477711301,0.4426229508196721,0.05092055887478901,1.3821648735300809,1.2662285363899086,0.08890434106945859,0.5107614852108244,1.387717052095712,0.5017031630170317,1.3810689500358564,2.04M,2.33M,11.0990099009901,0.0,89.42674776732672,3.48T,0.0,2.33M,1.136687762541254
203,pfedme,0,cifar--alpha5.0,5.0,3,0.5,,0.5,1.0,0.7025527969663461,0.6274509803921569,0.05798893339738147,0.9372265001537096,0.7462778488794962,0.18016401267253063,0.7081003969688331,0.7083950433046067,0.6542056074766355,0.04705275520179607,0.906258065885402,0.7227202833823438,0.16066336706884032,0.7024543738200126,0.9369072445292588,0.7094890510948905,0.9033414616201916,2.04M,1.22M,11.0990099009901,55.87275593118812,55.87704820990098,1.78T,520.0,1.21M,1.3717775082508252
204,pfedme,0,cifar--alpha5.0,5.0,3,0.5,,0.2,1.0,0.6898180738958395,0.63,0.04904897521688125,0.9709129538825724,0.7388792404761682,0.16700129476814904,0.6959182439642092,0.6938385630565007,0.651685393258427,0.04308017991498174,0.9865430488864788,0.8203983104453897,0.16387342771987795,0.6898678414096916,0.9709834428104384,0.6948905109489051,0.9832568583262228,2.04M,1.36M,11.0990099009901,62.44740058630363,62.45102724174918,1.99T,580.0,1.35M,1.2997599315181518
205,pfedme,1,cifar--alpha5.0,5.0,3,0.01,,0.2,1.0,0.4425495483850136,0.38181818181818183,0.04800211378702249,1.5890145229848025,1.4800047182267713,0.08101209838973585,0.4478450093107356,0.4396705097779834,0.3734939759036144,0.058599132753425126,1.601474159391507,1.4847665955038631,0.08581748540393565,0.4422907488986784,1.5892379842365665,0.44038929440389296,1.6008392842146602,2.04M,2.33M,11.0990099009901,0.0,113.97503601914192,3.48T,0.0,2.33M,1.3694642950495053
206,pfedme,1,cifar--alpha5.0,5.0,3,0.01,,0.1,1.0,0.40103763002390114,0.33663366336633666,0.04905212313555023,1.7760174246397724,1.6925870457899224,0.063750075428773,0.4027355822851427,0.39108740162774874,0.319672131147541,0.05822218915190245,1.7928569178976157,1.7091252246749735,0.07004858174883244,0.4001258653241032,1.7762357889593134,0.39172749391727496,1.7925018285022745,2.04M,2.33M,11.0990099009901,0.0,93.92352185825082,3.48T,0.0,2.33M,1.0933060323432344
207,pfedme,0,cifar--alpha5.0,5.0,3,0.5,,0.1,1.0,0.690355885339305,0.6274509803921569,0.05078439387264352,0.96186524402469,0.7549926174151433,0.17030289632213425,0.6860280794812074,0.6843061120085752,0.6261682242990654,0.049195015667588965,0.9708583677259676,0.796596829810839,0.17031156084249297,0.6903713027061045,0.9617543796936016,0.6861313868613139,0.9672040264971936,2.04M,1.75M,11.0990099009901,80.38704150066006,80.38931452376238,2.57T,750.0,1.75M,1.309343229207921
208,pfedme,1,cifar--alpha5.0,5.0,3,0.01,,0.05,1.0,0.3486671090561896,0.2807017543859649,0.047705830196346784,1.9801085800375824,1.9175328686123805,0.04629261774224494,0.34940923680924196,0.3209657498217627,0.25301204819277107,0.061888765779056935,1.990110368097498,1.939211641039167,0.049461293828550246,0.3482693517935809,1.9802118591425024,0.321654501216545,1.989995919584938,2.04M,2.33M,11.0990099009901,0.0,95.1029175239274,3.48T,0.0,2.33M,1.2239731102310232
209,pfedme,0,cifar--alpha5.0,5.0,3,0.5,,0.05,1.0,0.6606781770634249,0.5934065934065934,0.051253140928346465,0.9876004876938896,0.8054044908947415,0.14795110070054435,0.6617949415057403,0.6710171329870418,0.59375,0.05159156558969801,0.9706358165627652,0.8087666101669997,0.13891239230784833,0.6599118942731278,0.9879316257937684,0.6725060827250608,0.9694888495760824,2.04M,2.33M,11.0990099009901,0.0,85.82415807904289,3.42T,0.0,2.33M,1.086532487128713
210,pfedme,1,cifar--alpha5.0,5.0,3,0.5,,0.5,1.0,0.6940957925578546,0.63,0.04922507976236859,0.921580705145554,0.719531805769911,0.1589820857088011,0.6972994290094855,0.7041624207150329,0.6632653061224489,0.043584381293786056,0.9265092195328024,0.7307015291431493,0.1601190695926547,0.694273127753304,0.920762840124132,0.7055961070559611,0.9235968821385192,2.04M,1.12M,11.0990099009901,42.891490934983494,42.894010523762375,1.67T,480.0,1.12M,1.0593332676567655
211,pfedme,0,cifar--alpha5.0,5.0,3,0.005,,0.5,1.0,0.42312798899181303,0.35051546391752575,0.05091590303816029,1.6862870521409747,1.5876359978029806,0.07161601881610939,0.42357298050085657,0.41401146750046786,0.3373493975903614,0.05861830298116958,1.7027813773080684,1.5969592535270836,0.07515112587883406,0.4227816236626809,1.6866189019195383,0.4150851581508515,1.7020913837019835,2.04M,2.33M,11.0990099009901,0.0,91.225772390099,3.42T,0.0,2.33M,1.1414564907590758
212,pfedme,1,cifar--alpha5.0,5.0,3,0.5,,0.2,1.0,0.689128387223574,0.6263736263736264,0.052227353115819594,0.958955647557482,0.786333609471279,0.1569903292174809,0.6935274126848222,0.6878414817490268,0.6235294117647059,0.061400255246792344,0.9608650234892836,0.7687458929262663,0.16158414073632874,0.689490245437382,0.9579519349159298,0.689051094890511,0.9581698004201672,2.04M,1.31M,11.0990099009901,53.689044350165005,53.69291404059406,1.95T,560.0,1.31M,1.2085210013201315
213,pfedme,1,cifar--alpha5.0,5.0,3,0.5,,0.1,1.0,0.6766311011024753,0.61,0.05083180453510354,0.9819151189015528,0.7837370949295851,0.15841280442023176,0.6751640343392293,0.6858873539192141,0.616822429906542,0.055384805948378094,0.9703491807123802,0.804222158665927,0.1612315535481371,0.676274386406545,0.982203918382894,0.6866180048661801,0.9692742931001668,2.04M,1.68M,11.0990099009901,66.66226594240925,66.66446685429041,2.5T,720.0,1.68M,1.2168432260726072
214,pfedme,0,cifar--alpha5.0,5.0,3,0.005,,0.2,1.0,0.36578470278743913,0.30392156862745096,0.04606170959385311,1.927122947794907,1.8625298470866924,0.04828580901240528,0.3710212558665198,0.3556078604088796,0.27710843373493976,0.0577524989996261,1.9418218958249185,1.8892818245233272,0.04847608743222363,0.36526117054751417,1.927345465263381,0.3562043795620438,1.941418685182168,2.04M,2.33M,11.0990099009901,0.0,88.62182013003299,3.42T,0.0,2.33M,1.1315221811881186
215,pfedme,1,cifar--alpha5.0,5.0,3,0.5,,0.05,1.0,0.10347632843692196,0.049019607843137254,0.04254541112079223,2.303100771618937,2.291146841503325,0.009474249147813736,0.09730845568021308,0.09211682801914328,0.057692307692307696,0.028194991605281144,2.301202159676234,2.293323581463823,0.0069272363451182714,0.10383889238514787,2.303090272540938,0.0924574209245742,2.301301737133314,2.04M,599.16K,11.0990099009901,22.72040482112211,22.722754140924096,892.88G,250.0,598.36K,1.1184915465346534
216,pfedme,1,cifar--alpha5.0,5.0,3,0.005,,0.5,1.0,0.423410866532359,0.35,0.05058809857983781,1.6874385320531995,1.5930308411198275,0.07149890674136368,0.4225269797590131,0.4126069581357779,0.3373493975903614,0.05850321207482649,1.7037616630864327,1.5998195994575068,0.07565048948440564,0.42303335431088734,1.6877469131524945,0.41362530413625304,1.7030970643616652,2.04M,2.33M,11.0990099009901,0.0,111.23817403267326,3.48T,0.0,2.33M,1.3680356049504951
217,pfedme,0,cifar--alpha5.0,5.0,3,0.005,,0.1,1.0,0.3084310445497763,0.24742268041237112,0.047819769773691935,2.0970509804642825,2.050185183081964,0.03242282810854158,0.3051860361658587,0.28942927964003007,0.21686746987951808,0.06421499682306026,2.1046731134542935,2.0713825816199893,0.0321206051881545,0.30849590937696664,2.0970835604256544,0.2895377128953771,2.104519156527925,2.04M,2.33M,11.0990099009901,0.0,105.59492468300328,3.42T,0.0,2.33M,1.2927733252475249
218,pfedme,1,cifar--alpha5.0,5.0,3,0.005,,0.2,1.0,0.3656042265401947,0.30612244897959184,0.046710354160672145,1.9270358624404964,1.8621943008552475,0.048554159403690525,0.3708229250897419,0.34992512452793056,0.2631578947368421,0.06024752820061141,1.94156569853543,1.8883608556261249,0.048802036590674835,0.365135305223411,1.927237405440881,0.35036496350364965,1.9411497320862,2.04M,2.33M,11.0990099009901,0.0,94.35849255066007,3.48T,0.0,2.33M,1.2137932938943894
219,pfedme,1,cifar--alpha5.0,5.0,3,0.005,,0.1,1.0,0.30935307663728606,0.24444444444444444,0.04972570530137789,2.096360087329372,2.049316443895038,0.032398515996765354,0.3046520082747455,0.29024115840794174,0.21686746987951808,0.06284667013940855,2.103915514360497,2.070443652925037,0.03210707219267803,0.3093769666456891,2.096376126753301,0.2905109489051095,2.103738693251227,2.04M,2.33M,11.0990099009901,0.0,112.4105085491749,3.48T,0.0,2.33M,1.2839912693069306
220,pfedme,0,cifar--alpha5.0,5.0,3,0.005,,0.05,1.0,0.20284365322140455,0.14444444444444443,0.0484820205377496,2.2172998434480333,2.1811786705685643,0.028532183688784175,0.20912934470281985,0.21102311339942803,0.1566265060240964,0.04844295710343061,2.21997225214609,2.1899212156023298,0.02752109333392881,0.20365009439899304,2.2172135877039088,0.21070559610705597,2.220001881430039,2.04M,2.33M,11.0990099009901,0.0,106.67664969768978,3.42T,0.0,2.33M,1.21239087689769
